E- (meV)	LETLET77597_1.05meV_rings_0.35A-1	E+ (meV)	LETLET77597_1.05meV_rings_0.35A-1	E- (meV)	LETLET77597_1.05meV_rings_0.45A-1	E+ (meV)	LETLET77597_1.05meV_rings_0.45A-1	E- (meV)	LETLET77597_1.05meV_rings_0.55A-1	E+ (meV)	LETLET77597_1.05meV_rings_0.55A-1	E- (meV)	LETLET77597_1.05meV_rings_0.6499999999999999A-1	E+ (meV)	LETLET77597_1.05meV_rings_0.6499999999999999A-1	E- (meV)	LETLET77597_1.05meV_rings_0.75A-1	E+ (meV)	LETLET77597_1.05meV_rings_0.75A-1	E- (meV)	LETLET77597_1.05meV_rings_0.8499999999999999A-1	E+ (meV)	LETLET77597_1.05meV_rings_0.8499999999999999A-1	E- (meV)	LETLET77597_1.05meV_rings_0.95A-1	E+ (meV)	LETLET77597_1.05meV_rings_0.95A-1	E- (meV)	LETLET77597_1.05meV_rings_1.0499999999999998A-1	E+ (meV)	LETLET77597_1.05meV_rings_1.0499999999999998A-1	E- (meV)	LETLET77597_1.05meV_rings_1.15A-1	E+ (meV)	LETLET77597_1.05meV_rings_1.15A-1	E- (meV)	LETLET77597_1.05meV_rings_1.25A-1	E+ (meV)	LETLET77597_1.05meV_rings_1.25A-1
0.1912043392	-0.0185789262091389	0.1943166338	-0.024540802377936207	0.1912043392	-0.003484888267806313	0.1943166338	0.004891834772378276	0.1912043392	-0.013571179305944195	0.1943166338	0.08453167025517537	0.1912043392	-0.015400333864269476	0.1943166338	-0.024004831929651253	0.1912043392	0.004939898962270429	0.1943166338	-0.02361634058787459	0.1912043392	-0.016959552174779374	0.1943166338	-0.0236979736418354	0.1912043392	-0.016817197021783924	0.1943166338	0.03962677955200818	0.1912043392	-0.012904152692559009	0.1943166338	0.023732362886596095	0.1912043392	0.008194404023734635	0.1943166338	0.0015857827402284259	0.1912043392	0.009349196689177572	0.1943166338	-0.01920176269102494
0.1962111051	0.0056387546173739585	0.1993233997	-0.03621168754827119	0.1962111051	-0.015298227908511071	0.1993233997	0.03445243462893745	0.1962111051	-0.009371238075579096	0.1993233997	0.052713354459375535	0.1962111051	0.027248708523118722	0.1993233997	0.019976284936457322	0.1962111051	-0.010867419062459796	0.1993233997	-0.010616314009535756	0.1962111051	-0.017269843186719314	0.1993233997	-0.023402122631019626	0.1962111051	-0.01715649721597874	0.1993233997	-0.003542519130636665	0.1962111051	-0.013058043207247447	0.1993233997	0.03465552879275657	0.1962111051	0.017979283237495394	0.1993233997	-0.009760894943414302	0.1962111051	0.005036991932026711	0.1993233997	-0.016625079156151648
0.201217871	-0.019222182006831078	0.2043301656	-0.005425046086304531	0.201217871	-0.01635809161046192	0.2043301656	0.010613065384969839	0.201217871	0.027199252814675248	0.2043301656	-0.03269562687754944	0.201217871	0.030565584858227225	0.2043301656	0.1517884766209262	0.201217871	0.012597444918886355	0.2043301656	-0.038864647909058254	0.201217871	-0.01758698159873967	0.2043301656	0.001477817986391556	0.201217871	0.017604061166963406	0.2043301656	0.015405154772738228	0.201217871	-0.013208393608169153	0.2043301656	-0.033940871097913584	0.201217871	0.03911993817871378	0.2043301656	0.01826127138766586	0.201217871	-0.015685997573471003	0.2043301656	-0.027226988709431934
0.2062246369	-0.007622751795877749	0.2093369315	0.016920152083947083	0.2062246369	-0.0032858929926629053	0.2093369315	0.012491110418914078	0.2062246369	-0.014452368119395275	0.2093369315	0.08046026187814623	0.2062246369	0.061035051545436904	0.2093369315	0.027730476550790875	0.2062246369	-0.018583774110031415	0.2093369315	-0.040177576759151935	0.2062246369	-0.017898884669044657	0.2093369315	0.08371708910172226	0.2062246369	-0.01776724165324737	0.2093369315	0.09375704494402629	0.2062246369	-0.013407700252980277	0.2093369315	0.0007605771131260706	0.2062246369	0.009829016183866241	0.2093369315	-0.034743037357559715	0.2062246369	-0.0159431144304713	0.2093369315	-0.028282286536814905
0.2112314028	-0.019852032685935998	0.2143436974	0.014287543681533989	0.2112314028	0.006270806696771354	0.2143436974	0.015512767997103945	0.2112314028	0.0489690225555722	0.2143436974	-0.03500437729690288	0.2112314028	-0.016075997841485314	0.2143436974	0.00795290606662426	0.2112314028	0.017193266321211247	0.2143436974	-0.04148122905405853	0.2112314028	-0.018202277348951742	0.2143436974	-0.010197226628054392	0.2112314028	-0.018053001284152624	0.2143436974	0.009274859822690407	0.2112314028	0.021267392802484453	0.2143436974	-0.006305618877929662	0.2112314028	0.04135522680751066	0.2143436974	-0.03559580441002296	0.2112314028	0.00975823283048341	0.2143436974	-0.02958011010210793
0.2162381686	0.006303066062860459	0.2193504632	-0.014609911660417542	0.2162381686	-0.017297172718274186	0.2193504632	0.059247703916474936	0.2162381686	0.03935562778877021	0.2193504632	0.01920330321821674	0.2162381686	0.017440214988633643	0.2193504632	0.002824946554439745	0.2162381686	-0.015309835801216526	0.2193504632	-0.04283854809335327	0.2162381686	-0.0184882438164564	0.2193504632	-0.038834666376125405	0.2162381686	-0.018342197083274732	0.2193504632	-0.001780895468232559	0.2162381686	0.0144468300781873	0.2193504632	0.0009462369208225215	0.2162381686	-0.015446879487912062	0.2193504632	0.03605065769067467	0.2162381686	0.06356919128276285	0.2193504632	-0.030997941481100855
0.2212449345	-0.014101689763885566	0.2243572291	-0.025723692696008205	0.2212449345	0.0057879117558599985	0.2243572291	0.030046076475426987	0.2212449345	-0.015268601402373794	0.2243572291	0.0998502483269673	0.2212449345	-0.00828933195426086	0.2243572291	0.07001376989502459	0.2212449345	-0.019540228035991022	0.2243572291	0.00020512640830666626	0.2212449345	-0.018753243901151514	0.2243572291	2.115051328254272e-05	0.2212449345	0.020470033381914877	0.2243572291	-0.007397080000449524	0.2212449345	0.018427157099861136	0.2243572291	-0.0338009212307107	0.2212449345	0.013946844282239355	0.2243572291	-0.03723535865310208	0.2212449345	0.0025794924252822665	0.2243572291	-0.03307399485913157
0.2262517004	-0.020777599926135187	0.229363995	-0.03903835723126182	0.2262517004	-0.017889730842652808	0.229363995	0.026706092063137923	0.2262517004	0.011553693988392337	0.229363995	-0.03864655996102205	0.2262517004	-0.016569085167758867	0.229363995	-0.019036324866638404	0.2262517004	0.04913832030415193	0.229363995	0.04462164329109632	0.2262517004	-0.019038155323657654	0.229363995	-0.045301398951824105	0.2262517004	0.04479299675937363	0.229363995	0.024990062084000807	0.2262517004	0.03410301987674349	0.229363995	0.002122077302097548	0.2262517004	-0.01894336429818399	0.229363995	0.010088996941202124	0.2262517004	-0.016992498841732845	0.229363995	-0.035688464887718055
0.2312584663	0.015220728260297493	0.2343707609	-0.03183632144284856	0.2312584663	-0.018180987243033096	0.2343707609	-0.0031212000032689955	0.2312584663	0.05020159007556042	0.2343707609	0.0971808606790674	0.2312584663	0.036411698774884045	0.2343707609	-0.04833316936888659	0.2312584663	-0.003621154601547201	0.2343707609	0.005777390953721076	0.2312584663	-0.019298838472435784	0.2343707609	-0.024596756278564728	0.2312584663	0.01746562190093102	0.2343707609	0.035470486700951084	0.2312584663	0.005820072126310617	0.2343707609	0.058181282813835396	0.2312584663	0.015543962424051472	0.2343707609	-0.02681336231521892	0.2312584663	-0.01723456579641961	0.2343707609	-0.038580753293867724
0.2362652322	-0.021379325854315834	0.2393775268	-0.022024614678268852	0.2362652322	0.031899017879866966	0.2393775268	-0.04218242624904021	0.2362652322	0.01760914797242507	0.2393775268	-0.04117147985768242	0.2362652322	0.04884003806160206	0.2393775268	-0.0284849956829603	0.2362652322	-0.020489401675049503	0.2393775268	-0.025380381612379165	0.2362652322	-0.019550426886278262	0.2393775268	-0.026960998593992824	0.2362652322	0.0003898446895010208	0.2393775268	0.007496692817693154	0.2362652322	0.004090700117025069	0.2393775268	0.027088510910229166	0.2362652322	-0.019166580784815236	0.2393775268	0.057681355982118085	0.2362652322	-0.017490158357235528	0.2393775268	-0.04160338560779904
0.2412719981	-0.021691720794308443	0.2443842927	-0.008534562612491981	0.2412719981	0.03413027200253409	0.2443842927	-0.022374098375892465	0.2412719981	0.0032687154060206227	0.2443842927	0.07981970508171451	0.2412719981	-0.0171232594397878	0.2443842927	0.030029169853794304	0.2412719981	-0.020791699597084216	0.2443842927	-0.03795176359873908	0.2412719981	-0.005216325804646822	0.2443842927	-0.014425968039871387	0.2412719981	-0.019591750595395176	0.2443842927	0.06838411084250322	0.2412719981	-0.004747912710532408	0.2443842927	0.07839141491234261	0.2412719981	-0.019282106428004053	0.2443842927	-0.030087809688705006	0.2412719981	-0.017745861925357778	0.2443842927	-0.04563568426085108
0.2462787639	0.04602234759930459	0.2493910585	0.05748395341372393	0.2462787639	0.024622713831816568	0.2493910585	0.058095643009021994	0.2462787639	-0.016546419334574528	0.2493910585	-0.028801263909579735	0.2462787639	-0.0173146708327636	0.2493910585	-0.053926895073299626	0.2462787639	0.024294059043690922	0.2493910585	0.033525537927157935	0.2462787639	0.06228499032754083	0.2493910585	0.030514679200995883	0.2462787639	0.023305131365267996	0.2493910585	0.014336118695004991	0.2462787639	0.00618843746450913	0.2493910585	-0.04009056239880546	0.2462787639	0.05795732968594893	0.2493910585	0.014279542754465555	0.2462787639	-0.013677790342641234	0.2493910585	-0.05147639332693587
0.2512855298	-0.022314423346511257	0.2543978244	-0.04818117466075617	0.2512855298	-0.015304561794949626	0.2543978244	0.02853176005147831	0.2512855298	-0.01678507077993771	0.2543978244	0.06192355159252614	0.2512855298	-0.0175021275489201	0.2543978244	-0.055873884903830565	0.2512855298	0.03293476325240727	0.2543978244	-0.05343534736464998	0.2512855298	-0.020251148369088538	0.2543978244	-0.017264577084708424	0.2512855298	-0.01999636455948939	0.2543978244	0.04738740137205302	0.2512855298	0.024762223508308222	0.2543978244	0.0698346791402753	0.2512855298	0.014228973888556613	0.2543978244	-0.03965020587718428	0.2512855298	-0.012619812018290447	0.2543978244	-0.05992068420921638
0.2562922957	0.01730135608992903	0.2594045903	-0.054333478108338905	0.2562922957	0.004848167546883526	0.2594045903	0.023668604389240146	0.2562922957	0.018648111230700783	0.2594045903	0.052615615909704955	0.2562922957	0.056658724634925446	0.2594045903	-0.055247619535984935	0.2562922957	0.06841160184452166	0.2594045903	-0.05497401228469317	0.2562922957	-0.020462720431118124	0.2594045903	-0.055415890213129856	0.2562922957	-0.020201225346583262	0.2594045903	0.1197208448935459	0.2562922957	-0.016222841897843135	0.2594045903	0.10239055074746739	0.2562922957	0.0520258750474838	0.2594045903	-0.018562998561503948	0.2562922957	0.016356140483593313	0.2594045903	-0.06828375407084986
0.2612990616	-0.022929505314957233	0.2644113562	0.0047796720574156	0.2612990616	-0.01981451390070162	0.2644113562	-0.019648591977279754	0.2612990616	-0.01724807867615589	0.2644113562	0.006505674267884846	0.2612990616	0.051183962979577335	0.2644113562	0.049364246110255625	0.2612990616	-0.021906767069036468	0.2644113562	-0.05660280135924271	0.2612990616	-0.020668830436902052	0.2644113562	0.039655220937327075	0.2612990616	-0.02040647481002334	0.2644113562	-0.04845301598218267	0.2612990616	-0.016436061283770256	0.2644113562	0.024551925266664488	0.2612990616	-0.020026191220936466	0.2644113562	-0.047604450916606825	0.2612990616	-0.01884712374816965	0.2644113562	-0.07843721210772424
0.2663058275	0.031236983828137856	0.2694181221	-0.053578735535103214	0.2663058275	0.0027007529088337668	0.2694181221	0.055600033945898526	0.2663058275	-0.017477900936899538	0.2694181221	-0.049227375819120414	0.2663058275	-0.01808099326853279	0.2694181221	-0.05089938122534699	0.2663058275	-0.02214982280710292	0.2694181221	0.06333831124258069	0.2663058275	0.02739166845429677	0.2694181221	0.03141011388255951	0.2663058275	0.020442147820932118	0.2694181221	0.025114782469066205	0.2663058275	-0.016642922841500315	0.2694181221	0.004501791590107087	0.2663058275	-0.020303478168103406	0.2694181221	0.058226896762432014	0.2663058275	0.017262505203134847	0.2694181221	-0.08071052078714176
0.2713125934	-0.014299726323182967	0.274424888	-0.035073334026496185	0.2713125934	0.006137992368616029	0.274424888	-0.00902558269677595	0.2713125934	0.02734470637443355	0.274424888	-0.016440822355392723	0.2713125934	-0.01829335494555641	0.274424888	0.09774009499852958	0.2713125934	0.016311075751001162	0.274424888	0.0028655476432042073	0.2713125934	-0.02106137470471224	0.274424888	-0.06122954790442815	0.2713125934	-0.013835852282500895	0.274424888	0.011174063011848567	0.2713125934	0.02768949353129989	0.274424888	0.07862139626081088	0.2713125934	-0.020590581027655267	0.274424888	-0.002915228614360399	0.2713125934	-0.013078506129822552	0.274424888	
0.2763193592	0.07223734971676556	0.2794316538	-0.016921444366140095	0.2763193592	0.02544717289912518	0.2794316538	0.04553090408481463	0.2763193592	-0.017880913760390034	0.2794316538	0.10179055938438887	0.2763193592	0.015818682014630683	0.2794316538	0.007329693189821366	0.2763193592	-0.010256720007221784	0.2794316538	0.08463535105335232	0.2763193592	-0.021261284597850975	0.2794316538	-0.06305163235747246	0.2763193592	0.03787046101823499	0.2794316538	0.002038575753890814	0.2763193592	-0.017091719580542453	0.2794316538	0.025434566703197724	0.2763193592	-0.02085073979735081	0.2794316538	-0.052262937809526705	0.2763193592	-0.019459990675629302	0.2794316538	
0.2813261251	-0.024167988191469956	0.2844384197	0.04635967815508627	0.2813261251	0.014190565091706065	0.2844384197	-0.027705509461094666	0.2813261251	-0.017717589403165656	0.2844384197	0.0017104570193559041	0.2813261251	-0.0012346012693307388	0.2844384197	-0.05395565765865802	0.2813261251	-0.02285552070762416	0.2844384197	0.15154900871062196	0.2813261251	-0.021467088801130248	0.2844384197	-0.0335228421904557	0.2813261251	-0.021186962853786743	0.2844384197	0.04923546816717049	0.2813261251	-0.017345757233528845	0.2844384197	0.04106506013443538	0.2813261251	0.02096273987818423	0.2844384197	0.019933713451163168	0.2813261251	0.04817822947220176	0.2844384197	
0.286332891	-0.024485488060521903	0.2894451856	-0.01211303005176851	0.286332891	-0.009583203952395392	0.2894451856	0.048621524577646826	0.286332891	0.027618888381267227	0.2894451856	0.07263073371502227	0.286332891	-0.018893281787914037	0.2894451856	0.00048546447492699667	0.286332891	0.05681984593240781	0.2894451856	0.01232106327899554	0.286332891	-0.021724158568588822	0.2894451856	0.015096924080653986	0.286332891	-0.02134585238869846	0.2894451856	0.0157748949629142	0.286332891	-0.017590744049989046	0.2894451856	0.0014506379136927379	0.286332891	-0.021280051382593868	0.2894451856	-0.03748800114563045	0.286332891	0.025321417510994648	0.2894451856	
0.2913396569	-0.024800884801338456	0.2944519515	0.06969440853743268	0.2913396569	-0.02130580215290514	0.2944519515	-0.0030359980084458957	0.2913396569	-0.018438401980565445	0.2944519515	0.10689696180137334	0.2913396569	0.05133706811634969	0.2944519515	0.08068011589418023	0.2913396569	0.0053606858643587265	0.2944519515	-0.007389037734875504	0.2913396569	0.0015364407403965614	0.2944519515	-0.010865726259550245	0.2913396569	-0.021492332719921563	0.2944519515	-0.00013055160691684763	0.2913396569	0.037447598272222986	0.2944519515	0.03167487535085048	0.2913396569	0.005174596581593982	0.2944519515	-0.03678079066346189	0.2913396569	0.0023937554154668597	0.2944519515	
0.2963464228	0.015948263960226607	0.2994587174	-0.03673952456104326	0.2963464228	0.0232733931819809	0.2994587174	-0.02812159315553625	0.2963464228	-0.0015894608420900086	0.2994587174	0.053099986839003	0.2963464228	-0.019192536887541682	0.2994587174	-0.0343982936842296	0.2963464228	-0.02347497377637637	0.2994587174	0.06054473690007601	0.2963464228	0.03467904307170839	0.2994587174	-0.06932271807065123	0.2963464228	-0.02164700457560201	0.2994587174	0.08912484480796967	0.2963464228	-0.0068508070023523635	0.2994587174	0.051437394754799116	0.2963464228	0.02346909441916842	0.2994587174	0.06494696517937051	0.2963464228	0.018230849101681573	0.2994587174	
0.3013531887	-0.025411492636003022	0.3044654833	0.015254619429979898	0.3013531887	-0.0217696806158183	0.3044654833	-0.02700835324078145	0.3013531887	-0.01884644124443856	0.3044654833	-0.00689679520511386	0.3013531887	-0.019292378120032115	0.3044654833	-0.0765834842526249	0.3013531887	-0.02368194447856943	0.3044654833	-0.005008529498967683	0.3013531887	0.023023500785100376	0.3044654833	0.0033703510934447413	0.3013531887	-0.02180763060432005	0.3044654833	0.06819607882578245	0.3013531887	0.03032434404694913	0.3044654833	0.12837209249236478	0.3013531887	0.03185564151804161	0.3044654833	-0.04431635899750304	0.3013531887	0.018964811976160408	0.3044654833	
0.3063599546	-0.018361471385912653	0.3094722491	0.014789325779797696	0.3063599546	-0.02199250511291919	0.3094722491	0.03636941661205984	0.3063599546	-0.01906620398497982	0.3094722491	-0.06243223389697596	0.3063599546	-0.01938513241929438	0.3094722491	0.05833708989411597	0.3063599546	-0.023881062783392533	0.3094722491	-0.07295890448300817	0.3063599546	-0.02284307907861761	0.3094722491	-0.019945283445571126	0.3063599546	-0.017039289930982644	0.3094722491	-0.0053881359317241966	0.3063599546	-0.018584145354845892	0.3094722491	-0.028935970017182747	0.3063599546	0.10771843070237118	0.3094722491	-0.007153934593696666	0.3063599546	0.09584238977266671	0.3094722491	
0.3113667204	0.044826363218230504	0.314479015	-0.032608159140060676	0.3113667204	0.009339523709842227	0.314479015	0.23295757340990617	0.3113667204	0.02148029970172205	0.314479015	-0.011362915079390362	0.3113667204	0.03938956037864309	0.314479015	-0.014595692630779745	0.3113667204	-0.024064676430900916	0.314479015	0.14860363198790594	0.3113667204	-0.023145834417202336	0.314479015	-0.041023739204786025	0.3113667204	0.07959724446110793	0.314479015	-0.015895284878952295	0.3113667204	-0.018775791903621993	0.314479015	0.06020862692887791	0.3113667204	-0.02207509802174333	0.314479015	-0.064473023479757	0.3113667204	-0.021083632620896117	0.314479015	
0.3163734863	-0.026253352540859327	0.3194857809	0.07623592558411747	0.3163734863	0.009621810403526916	0.3194857809	0.10141242319736932	0.3163734863	-0.019495845956393414	0.3194857809	-0.06634700313721878	0.3163734863	0.03338405651652862	0.3194857809	-0.08300867337148703	0.3163734863	0.033624369700098154	0.3194857809	-0.08122217128689445	0.3163734863	-0.023454094156684226	0.3194857809	-0.060247228703302874	0.3163734863	-0.02231852555861262	0.3194857809	0.13363979373838672	0.3163734863	0.032262888668944396	0.3194857809	-0.005058796936662582	0.3163734863	0.020394716162623668	0.3194857809	-0.018163651313785504	0.3163734863	0.09536224827939221	0.3194857809	
0.3213802522	-0.0026930121971140107	0.3244925468	0.10442210678623803	0.3213802522	-0.003949519777366681	0.3244925468	0.02201118417423906	0.3213802522	-0.019714819056950474	0.3244925468	0.04223859084693398	0.3213802522	0.011118450415986973	0.3244925468	-0.015927000575196356	0.3213802522	0.0639894627829381	0.3244925468	0.0358665065798798	0.3213802522	0.039444836538486405	0.3244925468	-0.009820129070577804	0.3213802522	-0.022460860019452952	0.3244925468	0.04134358090440349	0.3213802522	-0.01912683312434945	0.3244925468	0.003030641281682264	0.3213802522	0.07888300991437211	0.3244925468	-0.02687238745805389	0.3213802522	0.01194311052523694	0.3244925468	
0.3263870181	-0.02691499199894412	0.3294993127	-0.0293973489001123	0.3263870181	-0.022837319723832725	0.3294993127	-0.02801819029797093	0.3263870181	-0.01993625617081374	0.3294993127	-0.04412401320311865	0.3263870181	0.08207873849385455	0.3294993127	-0.08733426260986298	0.3263870181	0.04880866874540679	0.3294993127	0.04162514154538169	0.3263870181	0.053045798925328326	0.3294993127	-0.07760033992099762	0.3263870181	0.034504699284883554	0.3294993127	-0.06497428300727434	0.3263870181	0.03367172206619186	0.3294993127	0.01990453149003286	0.3263870181	0.026457695989824472	0.3294993127	0.029146878374310313	0.3263870181	0.02535742146880933	0.3294993127	
0.331393784	0.011451500335907942	0.3345060786	0.06047089441326328	0.331393784	-0.01646914904970146	0.3345060786	0.047004561303727196	0.331393784	0.0045078260175798555	0.3345060786	-0.07263471080627713	0.331393784	0.01927027376760492	0.3345060786	-0.018712394861307	0.331393784	0.0019698707206348164	0.3345060786	-0.07004321217950255	0.331393784	-0.01625990673386669	0.3345060786	-0.0397335247821005	0.331393784	0.035809959463964286	0.3345060786	0.04354494573909044	0.331393784	0.014151095947299814	0.3345060786	0.06573874992070831	0.331393784	0.006057978226120425	0.3345060786	0.05239115800947978	0.331393784	-0.003287781846597462	0.3345060786	
0.3364005499	-0.02758936166996664	0.3395128445	0.04913008924162836	0.3364005499	-0.02321781690090854	0.3395128445	0.03339328840511731	0.3364005499	0.05151565480456255	0.3395128445	0.11821771434906096	0.3364005499	0.054506332512772045	0.3395128445	0.10146394927742437	0.3364005499	0.0011084141070308588	0.3395128445	-0.015817742258216128	0.3364005499	-0.018488217321206195	0.3395128445	-0.021152697065056847	0.3364005499	-0.02275615395227004	0.3395128445	-0.020092598776613887	0.3364005499	0.0013908346998982642	0.3395128445	-0.009317071038598152	0.3364005499	0.0035993503821916523	0.3395128445	-0.008897814225715322	0.3364005499	-0.022400113048488948	0.3395128445	
0.3414073157	-0.027897199167521387	0.3445196103	0.12048938026637625	0.3414073157	0.019457695560053955	0.3445196103	-0.04758698031973024	0.3414073157	0.08354560433142669	0.3445196103	0.02535147677172033	0.3414073157	-0.019819247049201915	0.3445196103	0.013871086089278003	0.3414073157	-0.001682421022576426	0.3445196103	0.035665037487522075	0.3414073157	0.06950898176302447	0.3445196103	-0.05090007059969511	0.3414073157	0.010349798238915449	0.3445196103	0.06245844006298322	0.3414073157	0.005262120266297507	0.3445196103	0.018615574105011273	0.3414073157	0.0014448029278098325	0.3445196103	-0.012941400107431974	0.3414073157	-0.022619281589754604	0.3445196103	
0.3464140816	-0.008771348366384669	0.3495263762	0.059841116428403285	0.3464140816	-0.02360798024754951	0.3495263762	-0.023118067012747143	0.3464140816	0.030043912929779783	0.3495263762	-0.02687796733394741	0.3464140816	0.05710972172848302	0.3495263762	-0.046864074423927225	0.3464140816	-0.025417658313964253	0.3495263762	0.007970927505441556	0.3464140816	-0.025470025914595323	0.3495263762	0.1006091646544002	0.3464140816	-0.0025947844511499036	0.3495263762	0.05661441378080769	0.3464140816	0.08616687701165661	0.3495263762	0.09675472994978483	0.3464140816	-0.02294877261593744	0.3495263762	0.18239106922564588	0.3464140816	0.020699733315034725	0.3495263762	
0.3514208475	0.010905230294559842	0.3545331421	-0.0011571554053078014	0.3514208475	-0.023799250923968503	0.3545331421	-0.047875767322264784	0.3514208475	0.06208006146663125	0.3545331421	0.07253301793092543	0.3514208475	-0.019957877776152884	0.3545331421	0.0018385515662038214	0.3514208475	-0.025592338179566354	0.3545331421	-0.0007115633108939555	0.3514208475	-0.02577905257769229	0.3545331421	0.014444459559981668	0.3514208475	0.018357313330205516	0.3545331421	0.0618559558438227	0.3514208475	0.01690934471869641	0.3545331421	0.09989564429536017	0.3514208475	-0.023136103816285725	0.3545331421	0.00981082417741057	0.3514208475	-0.022904538126012612	0.3545331421	
0.3564276134	-0.028801548454248694	0.359539908	-0.05295860352677614	0.3564276134	-0.01849548886589334	0.359539908	-0.08811942122579233	0.3564276134	-0.0210101167623441	0.359539908	-0.0023061365965866354	0.3564276134	0.020108565451936983	0.359539908	-0.09096593722195807	0.3564276134	0.08274372874762395	0.359539908	0.13902476569365194	0.3564276134	-0.02607666865436573	0.359539908	-0.08108331052373814	0.3564276134	-0.02307281821134548	0.359539908	-0.07216390951571254	0.3564276134	-0.020404918070772424	0.359539908	-0.03375291341668027	0.3564276134	-0.015617731844990271	0.359539908	0.1019893639775225	0.3564276134	-0.016550885406437968	0.359539908	
0.3614343793	-0.029080435892645824	0.3645466739	0.027608367809636568	0.3614343793	0.009267152921746001	0.3645466739	-0.08888053175903074	0.3614343793	-0.018850777499419068	0.3645466739	0.048456476131955736	0.3614343793	0.03132680913852647	0.3645466739	0.05118389272036917	0.3614343793	-0.02592118445993652	0.3645466739	-0.10650054949689179	0.3614343793	-0.026382779443159855	0.3645466739	0.03998262300415182	0.3614343793	-0.023134310551717836	0.3645466739	0.030859809848359846	0.3614343793	-0.01761712304099249	0.3645466739	-0.04548227397560322	0.3614343793	0.07750830959401644	0.3645466739	0.019253593353410547	0.3614343793	0.01639635346021651	0.3645466739	
0.3664411452	-0.0293537429724657	0.3695534398	0.11582591230406081	0.3664411452	-0.024409960121880674	0.3695534398	-0.056028502842930955	0.3664411452	0.02552155497734787	0.3695534398	-0.024008174487624465	0.3664411452	0.1401167090386676	0.3695534398	0.04073815989719823	0.3664411452	0.04358571018556975	0.3695534398	-0.10916693440593073	0.3664411452	-0.026675139596499944	0.3695534398	0.042692180520272516	0.3664411452	-0.023181942108055378	0.3695534398	-0.09684331134439277	0.3664411452	0.039106814531703074	0.3695534398	0.005772274046060046	0.3664411452	-0.023684575724148955	0.3695534398	-0.08471151756385917	0.3664411452	-0.02311094070775106	0.3695534398	
0.371447911	0.06141287970748734	0.3745602056	0.24642553845654125	0.371447911	-0.024596617458163005	0.3745602056	-0.06178141790044739	0.371447911	0.0325352544373063	0.3745602056	-0.006449127398051657	0.371447911	-0.012247142661390804	0.3745602056	-0.056703803202481064	0.371447911	-0.022712838362370067	0.3745602056	0.06965191683218837	0.371447911	-0.02693132332089202	0.3745602056	-0.02098830788407538	0.371447911	-0.0232223372768994	0.3745602056	-0.043793202143175086	0.371447911	0.030828014817607927	0.3745602056	0.014710864153639092	0.371447911	-0.023903609307887035	0.3745602056	-0.08709454662885222	0.371447911	0.11474502003135177	0.3745602056	
0.3764546769	0.0507271643660253	0.3795669715	0.2429773554754088	0.3764546769	-0.024777202760946578	0.3795669715	-0.03026565509363444	0.3764546769	0.03901243787504506	0.3795669715	-0.09403929765605622	0.3764546769	0.02488736208778758	0.3795669715	0.17407936535600507	0.3764546769	-0.026410254952706196	0.3795669715	-0.02348199457073831	0.3764546769	0.07711183441857986	0.3795669715	-0.027234469776863654	0.3764546769	-0.023296104678366493	0.3795669715	0.08908417630218846	0.3764546769	-0.012253223455783297	0.3795669715	0.059486515443062285	0.3764546769	-0.024123050751466892	0.3795669715	-0.08963171077129728	0.3764546769	0.10290726186820745	0.3795669715	
0.3814614428	0.07148466371672443	0.3845737374	0.048949798345592516	0.3814614428	-0.0249552111165539	0.3845737374	-0.013822018563231673	0.3814614428	0.03423864208428279	0.3845737374	0.08051939513951865	0.3814614428	-0.0062360154811410065	0.3845737374	-0.023114851166213105	0.3814614428	-0.026548241818130463	0.3845737374	-0.05899077961164856	0.3814614428	0.017903743882000535	0.3845737374	-0.0021391353047528856	0.3814614428	0.02159867678356449	0.3845737374	-0.043437320678379666	0.3814614428	-0.021145981756901154	0.3845737374	-0.035147099508686414	0.3814614428	0.09095550404341049	0.3845737374	-0.033148320649763835	0.3814614428	0.056446846704414765	0.3845737374	
0.3864682087	-0.030373697380479663	0.3895805033	0.090184959140131	0.3864682087	-0.0036858331058639993	0.3895805033	-0.02558746829066692	0.3864682087	-0.02188020747750065	0.3895805033	0.16014376791503293	0.3864682087	-0.02078951938373212	0.3895805033	-0.09455061868643419	0.3864682087	-0.02667268925589796	0.3895805033	0.04809962590375714	0.3864682087	0.0349184299601453	0.3895805033	0.021002174110649273	0.3864682087	-0.0007228869908381988	0.3895805033	-0.04755651791073042	0.3864682087	0.039491389864597125	0.3895805033	-0.05262851591135447	0.3864682087	-0.02460330774886071	0.3895805033	0.0835190184841334	0.3864682087	-0.023199073404645956	0.3895805033	
0.3914749746	-0.030668583664388523	0.3945872692	0.16181206763501993	0.3914749746	-0.009003830548555771	0.3945872692	0.1277008258296974	0.3914749746	-0.022012076834490673	0.3945872692	0.4117697142690564	0.3914749746	0.08353464319042282	0.3945872692	-0.08604874743674797	0.3914749746	-0.0267930691090182	0.3945872692	-0.0076244817944431335	0.3914749746	0.0023005384294894848	0.3945872692	-0.10930582860916516	0.3914749746	-0.02360408232469435	0.3945872692	-0.08269555764637503	0.3914749746	-0.02150535917066098	0.3945872692	-0.08394440126557978	0.3914749746	0.003247403397375886	0.3945872692	-0.012102054554866487	0.3914749746	-0.02322363687736628	0.3945872692	
